EVA_NR;DS100;IFOPT;NAME;Longitude;Latitude;Betreiber_Name
8000330;TSHT;de:08127:20015;Schwäbisch Hall-Hessental;9,767373;49,096732;DB Station und Service AG
8000331;KAND;de:07137:030039;Andernach;7,404839;50,434542;DB Station und Service AG
8000332;RFT;de:07311:771;Frankenthal Hbf;8,349702;49,535567;DB Station und Service AG
8000333;RHA;de:08317:18620;Hausach;8,181665;48,284924;DB Station und Service AG
8000334;AJ;de:01059:47298;Jübek;9,405438;54,558782;DB Station und Service AG
8000335;HLST;de:03256:54304;Leese-Stolzenau;9,110127;52,509469;DB Station und Service AG
8000336;TLK;de:08436:1190;Leutkirch;10,015836;47,826167;DB Station und Service AG
8000337;FMBG;de:06534:10011;Marburg(Lahn);8,775014;50,819272;DB Station und Service AG
8000338;MMH;de:09778:2700;Mindelheim;10,501626;48,044917;DB Station und Service AG
8000339;TM;de:08236:3090;Mühlacker;8,846101;48,953192;DB Station und Service AG
8000340;FFRH;de:07331:5255;Freimersheim(Rheinh);8,086508;49,710777;RP Eisenbahn GmbH
8000342;HWEZ;de:03241:5804;Weetzen;9,635376;52,298351;DB Station und Service AG
8000343;DSCF;de:14523:779;Schöneck(Vogtl) Ferienpark;12,347044;50,38957;DB Station und Service AG
8000344;HWTT;de:03151:1005;Wittingen;10,723174;52,727291;DB Station und Service AG
8000346;EBK;de:05554:60831;Borken(Westf);6,865279;51,848962;DB Station und Service AG
8000347;FSTM;de:06440:6504;Glauburg-Stockheim;9,010123;50,327056;DB Station und Service AG
8000348;KST,KST P;de:05334:5766;Stolberg(Rheinl)Hbf;6,217478;50,79448;DB Station und Service AG
8000349;FO;de:06413:2501;Offenbach(Main)Hbf;8,760743;50,099264;DB Station und Service AG
8000350;FAFD;de:06535:11190;Alsfeld(Oberhess);9,264297;50,750962;DB Station und Service AG
8000351;KAK;de:07132:090024;Altenkirchen(Westerwald);7,638257;50,684418;DB Station und Service AG
8000352;HBGM;de:03155:4766;Bad Gandersheim;10,020236;51,86737;DB Station und Service AG
8000353;TBG;de:08417:32109;Balingen(Württ);8,850307;48,278469;DB Station und Service AG
8000354;HBAS;de:03251:7512;Bassum;8,739924;52,847388;DB Station und Service AG
8000355;KBEE;de:05362:88101;Bergheim(Erft);6,646302;50,951706;DB Station und Service AG
8000356;RVLE;de:08326:8324;Villingen-Schwenningen Eisstadion;8,528553;48,052772;DB Station und Service AG
8000357;SBI;de:10045:8000357;Bierbach;7,282011;49,26189;DB Station und Service AG
8000358;EBP,EBLA;de:05911:5455;Bochum-Langendreer;7,323645;51,477992;DB Station und Service AG
8000359;FBOD;de:07339:4849;Bodenheim;8,312491;49,929585;DB Station und Service AG
8000360;FBUE,FBUP;de:06431:416;Bürstadt;8,459072;49,645125;DB Station und Service AG
8000362;FDI;de:06432:8456;Dieburg;8,839795;49,90369;DB Station und Service AG
8000363;KDI;de:05374:48501;Dieringhausen;7,542483;50,98542;DB Station und Service AG
8000364;HVBG;de:03153:5838;Vienenburg;10,562174;51,955034;DB Station und Service AG
8000365;NDB;de:09571:12430;Dombühl;10,298523;49,25211;DB Station und Service AG
8000366;RVL;de:08326:6592;Villingen(Schwarzw);8,465261;48,058022;DB Station und Service AG
8000367;EDME;de:05112:16056;Duisburg-Meiderich Süd;6,780191;51,468831;DB Station und Service AG
8000368;FWAB;de:06634:204729;Wabern(Bz Kassel);9,35804;51,103134;DB Station und Service AG
8000369;REA;de:08226:534;Eberbach;8,984152;49,465768;DB Station und Service AG
8000370;SEG;de:07211:2106;Ehrang;6,685808;49,802029;DB Station und Service AG
8000371;SEI;de:10045:8000371;Einöd(Saar);7,321916;49,266663;DB Station und Service AG
8000372;SENK;de:07335:8170;Enkenbach;7,899501;49,489933;DB Station und Service AG
8000373;REP;de:08125:5404;Eppingen;8,914663;49,136001;Albtal-Verkehrs-Gesellschaft mbH
8000374;RFHM;de:07332:840;Freinsheim;8,205192;49,501493;DB Station und Service AG
8000375;FGAL;de:07339:8191;Gau Algesheim;8,016065;49,961432;DB Station und Service AG
8000376;RGE;de:07334:32637;Germersheim;8,365282;49,225402;DB Station und Service AG
8000377;RWE;de:08226:4109;Weinheim(Bergstr)Hbf;8,665351;49,553302;DB Station und Service AG
8000378;SWRR;de:10043:8000378;Wemmetsweiler Rathaus;7,085936;49,369521;DB Station und Service AG
8000379;SWIH;de:07231:40916;Wittlich Hbf;6,943557;49,973121;DB Station und Service AG
8000380;TGL;de:08136:1512;Goldshöfe;10,128254;48,894221;DB Station und Service AG
8000381;RGZ;de:08212:1521;Grötzingen;8,492941;49,005975;Albtal-Verkehrs-Gesellschaft mbH
8000382;EGRN;de:05554:16870;Gronau(Westf);7,022436;52,215107;DB Station und Service AG
8000383;FWR;de:06532:11014;Wetzlar;8,503819;50,565631;DB Station und Service AG
8000384;FWH;de:06432:11219;Groß-Umstadt Wiebelsbach;8,940854;49,833425;DB Station und Service AG
8000385;NGUN;de:09577:16100;Gunzenhausen;10,755463;49,120444;DB Station und Service AG
8000386;FHG;de:06532:11003;Haiger;8,220657;50,741352;DB Station und Service AG
8000387;MHGZ;de:09776:1860;Hergatz;9,827382;47,64681;DB Station und Service AG
8000388;KHI;de:05158:18969;Hilden;6,922006;51,16702;DB Station und Service AG
8000389;THF;de:08235:9070;Hochdorf(b Horb);8,724052;48,482485;DB Station und Service AG
8000390;KHOK;de:05162:23655;Hochneukirch;6,466316;51,103293;DB Station und Service AG
8000391;HHZM;de:03255:43630;Holzminden;9,453743;51,820268;DB Station und Service AG
8000392;EHZW;de:05978:11179;Holzwickede;7,619647;51,504767;DB Station und Service AG
8000393;RVLH;de:08326:6768;Villingen-Schwenningen Hammerstatt;8,546922;48,060175;DB Station und Service AG
8000400;FHUG;de:06531:11141;Hungen;8,89279;50,478055;DB Station und Service AG
8000402;SKU;de:07235:10502;Karthaus;6,596854;49,71034;DB Station und Service AG
8000404;KAW,KAW P;de:05334:1086;Aachen West;6,070715;50,78036;DB Station und Service AG
8000406;KARE,KAREP;de:05334:1646;Aachen-Rothe Erde;6,116475;50,770202;DB Station und Service AG
8000409;KKEM;de:05166:21005;Kempen(Niederrhein);6,425549;51,367564;DB Station und Service AG
8000410;MABG;de:09273:2222;Abensberg;11,84662;48,819456;DB Station und Service AG
8000412;RAH;de:08317:33013;Achern;8,065324;48,63399;DB Station und Service AG
8000413;HACH;de:03361:647;Achim;9,030447;53,01599;DB Station und Service AG
8000414;HAMR;de:03459:682;Achmer;7,94216;52,390479;DB Station und Service AG
8000416;AACW;de:01058:722;Achterwehr;9,964024;54,314913;DB Station und Service AG
8000418;HADB;de:03152:761;Adelebsen;9,760044;51,57769;DB Station und Service AG
8000419;MAD;de:09176:9001;Adelschlag;11,211443;48,840759;DB Station und Service AG
8000420;NADM;de:09575:14680;Adelsdorf(Mittelfr);10,687041;49,474944;DB Station und Service AG
8000423;RADN;de:08225:6777;Adelsheim Nord;9,392754;49,42149;DB Station und Service AG
8000424;TAD;de:08225:6398;Adelsheim Ost;9,395127;49,403123;DB Station und Service AG
8000427;EKIR;de:07132:090473;Kirchen;7,880509;50,806576;DB Station und Service AG
8000430;KKSE;de:05162:20626;Kaarster See;6,593977;51,226689;Regiobahn GmbH
8000431;TAF;de:08125:2032;Affaltrach;9,379012;49,137832;DB Station und Service AG
8000432;KKMI;de:05162:20624;Kaarst Mitte/Holzbüttgen;6,617246;51,219504;Regiobahn GmbH
8000433;MAGD;de:09182:90189;Agatharied;11,824472;47,765606;DB Station und Service AG
8000434;AABG;de:03359:8000434;Agathenburg;9,531244;53,564111;DB Station und Service AG
8000435;FKIH;de:06534:11077;Kirchhain(Bz Kassel);8,921399;50,823779;DB Station und Service AG
8000436;RA;de:08315:6535;Aha;8,134349;47,833224;DB Station und Service AG
8000437;EAHS;de:05554:16386;Ahaus;7,016453;52,081681;DB Station und Service AG
8000438;KKAI;de:05162:20623;Kaarst IKEA;6,629881;51,217023;Regiobahn GmbH
8000440;HSCG;de:03354:82158;Schnega;10,890386;52,869058;DB Station und Service AG
8000441;EAHL;de:05570:14679;Ahlen(Westf);7,895488;51,761062;DB Station und Service AG
8000442;HAHO;de:03458:1252;Ahlhorn;8,209429;52,899321;DB Station und Service AG
8000443;HALT;de:03241:9108;Ahlten;9,904613;52,376062;DB Station und Service AG
8000445;HSDK;de:03360:85477;Soltendieck;10,761416;52,874209;DB Station und Service AG
8000446;AAHR;de:01062:8000446;Ahrensburg;10,236206;53,669171;DB Station und Service AG
8000448;KAH;de:07131:080021;Ahrweiler;7,107071;50,546544;DB Station und Service AG
8000449;KAHM;de:07131:080023;Ahrweiler Markt;7,094229;50,544228;DB Station und Service AG
8000451;MAIC;de:09274:10540;Aich(Niederbay);12,398163;48,417315;DB RegioNetz Infrastruktur GmbH
8000452;MAI;de:09771:2300;Aichach;11,122721;48,461117;DB Station und Service AG
8000453;RFMU;de:08311:6707;Freiburg Messe/Universität;7,832668;48,012918;DB Station und Service AG
8000454;TAI;de:08436:1228;Aichstetten;10,07494;47,887884;DB Station und Service AG
8000456;TTUN;de:08327:1773;Tuttlingen Nord;8,823737;47,992605;DB Station und Service AG
8000457;FATC;de:06633:209641;Ahnatal Casselbreite;9,434061;51,36286;DB RegioNetz Infrastruktur GmbH
8000459;MAIN;de:09172:90022;Ainring;12,964501;47,815033;DB Station und Service AG
8000462;EABT;de:05515:46350;Münster-Albachten;7,528197;51,914576;DB Station und Service AG
8000463;RAL;de:08337:6576;Albbruck;8,131774;47,592235;DB Station und Service AG
8000464;AAL;de:01051:1627;Albersdorf;9,292151;54,14632;DB Station und Service AG
8000466;RAR;de:07337:8053;Albersweiler(Pfalz);8,024464;49,21847;DB Station und Service AG
8000468;FAG,FAGB;de:07331:8013;Albig;8,116579;49,771375;DB Station und Service AG
8000471;FALS;de:06532:11123;Albshausen;8,434869;50,545716;DB Station und Service AG
8000473;TAE;de:08417:32110;Albstadt-Ebingen;9,026962;48,21029;DB Station und Service AG
8000474;TALO;de:08417:32115;Albstadt-Laufen Ort;8,917316;48,222859;DB Station und Service AG
8000475;TALT;de:08417:32116;Albstadt-Lautlingen;8,95462;48,213638;DB Station und Service AG
8000477;KALK;de:05154:36113;Aldekerk;6,412542;51,435759;DB Station und Service AG
8000479;NKN;de:09675:27258;Kitzingen;10,155214;49,732497;DB Station und Service AG
8000480;AAHG;de:01062:8000480;Ahrensburg-Gartenholz;10,251786;53,688482;DB Station und Service AG
8000481;TALD;de:08327:2006;Aldingen(b Spaichingen);8,713033;48,095845;DB Station und Service AG
8000482;MALH;de:09774:2933;Aletshausen;10,383631;48,201313;DB Station und Service AG
8000483;HALF;de:03254:22801;Alfeld(Leine);9,817779;51,981417;DB Station und Service AG
8000488;HALG;de:03254:9918;Algermissen;9,966472;52,25188;DB Station und Service AG
8000489;HALI;de:03241:9810;Aligse;9,979349;52,403462;DB Station und Service AG
8000491;SALG;de:07336:8548;Altenglan;7,461841;49,548643;DB Station und Service AG
8000492;FADD;de:06532:11026;Allendorf(Dillkr);8,185486;50,743811;DB Station und Service AG
8000495;KALI;de:05382:53801;Alfter-Impekoven;7,019831;50,711016;DB Station und Service AG
8000496;RAB;de:08335:6549;Allensbach;9,068852;47,714464;DB Station und Service AG
8000498;NALB;de:09576:8350;Allersberg(Rothsee);11,212573;49,262131;DB Station und Service AG
8000499;TALL;de:08425:3005;Allmendingen;9,722382;48,327734;DB Station und Service AG
8000500;KALP;de:05170:36653;Alpen;6,518041;51,583392;DB Station und Service AG
8000501;RALP;de:08237:3801;Alpirsbach;8,398251;48,343809;DB Station und Service AG
8000502;KADA;de:05334:1986;Alsdorf-Annapark;6,156661;50,870517;EVS EUREGIO-Verkehrsschienennetz GmbH
8000503;FBL;de:06431:270;Biblis;8,450413;49,688881;DB Station und Service AG
8000504;NADW;de:09574:7310;Altdorf West;11,341467;49,391146;DB Station und Service AG
8000505;SAZ;de:07333:8174;Alsenz;7,817189;49,727495;DB Station und Service AG
8000506;FAHM;de:07331:15;Alsheim;8,342462;49,765528;DB Station und Service AG
8000507;KADB;de:05334:1924;Alsdorf-Busch;6,140586;50,876588;EVS EUREGIO-Verkehrsschienennetz GmbH
8000508;TACH;de:08116:1800;Altbach;9,382384;48,720393;DB Station und Service AG
8000509;NAD;de:09574:7300;Altdorf(b Nürnberg);11,35353;49,390006;DB Station und Service AG
8000510;KADP;de:05334:1916;Alsdorf Poststraße;6,197075;50,855749;EVS EUREGIO-Verkehrsschienennetz GmbH
8000511;NAVE;de:09563:2314;Alte Veste;10,972363;49,454322;DB Station und Service AG
8000512;AAW;de:02000:70951;Hamburg Alte Wöhr;10,035415;53,59793;DB Station und Service AG
8000513;EALN;de:05962:2403;Altena(Westf);7,668808;51,301981;DB Station und Service AG
8000514;KALT;de:07131:080291;Altenahr;6,989707;50,515652;DB Station und Service AG
8000515;MALT;de:09180:90009;Altenau(Bay);11,017375;47,648365;DB Station und Service AG
8000517;SAB;de:07133:8176;Altenbamberg;7,830745;49,786857;DB Station und Service AG
8000518;EABG;de:05566:62012;Altenberge;7,481303;52,052258;DB Station und Service AG
8000520;FABL;de:06634:204100;Felsberg-Altenbrunslar;9,445462;51,165227;DB Station und Service AG
8000521;KKEL;de:05334:1900;Alsdorf-Kellersberg;6,167354;50,867527;EVS EUREGIO-Verkehrsschienennetz GmbH
8000522;HHUD;de:03458:44501;Hude;8,460956;53,109429;DB Station und Service AG
8000524;MANE;de:09177:3280;Altenerding;11,901744;48,293572;DB Station und Service AG
8000525;FATF;de:06631:11071;Altenfeld(Rhön);9,849726;50,450898;DB Station und Service AG
8000526;AAT;de:01060:37985;Altengörs;10,355554;53,898696;DB Station und Service AG
8000527;KMAD;de:05334:2012;Alsdorf-Mariadorf;6,188454;50,861978;EVS EUREGIO-Verkehrsschienennetz GmbH
8000530;FAHN;de:06633:201485;Altenhasungen;9,225737;51,34354;DB RegioNetz Infrastruktur GmbH
8000532;EA;de:05966:10238;Lennestadt-Altenhundem;8,071517;51,104132;DB Station und Service AG
8000533;MATM;de:09189:90003;Altenmarkt(Alz);12,536027;47,999817;DB RegioNetz Infrastruktur GmbH
8000534;NMS;de:09577:16650;Muhr a See;10,720493;49,15436;DB Station und Service AG
8000537;EASE;de:05970:10101;Altenseelbach;7,992398;50,783837;DB Station und Service AG
8000538;FAST;de:06440:6501;Altenstadt(Hess);8,943977;50,283398;DB Station und Service AG
8000539;MASI;de:09775:4401;Altenstadt(Iller);10,109983;48,161191;DB Station und Service AG
8000540;NALW;de:09374:11154;Altenstadt(Waldnaab);12,16487;49,715679;DB Station und Service AG
8000544;RAT;de:08315:6536;Altglashütten-Falkau;8,114113;47,859392;DB Station und Service AG
8000545;MAHB;de:09179:6530;Althegnenberg;11,063003;48,236374;DB Station und Service AG
8000546;FAT;de:06432:11260;Altheim(Hess);8,890906;49,923332;DB Station und Service AG
8000547;SLKG;de:07336:8034;Lauterecken-Grumbach;7,59071;49,653709;DB Station und Service AG
8000553;FAMO;de:06634:204476;Altmorschen;9,610756;51,067275;DB Station und Service AG
8000555;MAT;de:09171:10001;Altötting;12,67479;48,221242;DB RegioNetz Infrastruktur GmbH
8000556;MAMT;de:09174:6950;Altomünster;11,255133;48,384918;DB Station und Service AG
8000558;FAZS;de:07331:4755;Alzey Süd;8,118732;49,738134;DB Station und Service AG
8000559;TAT,TATP;de:08436:8246;Altshausen;9,551478;47,930711;DB Station und Service AG
8000561;MATS;de:09780:897;Altstädten(Allgäu);10,280907;47,48855;DB Station und Service AG
8000562;TATN;de:08436:32000;Alttann;9,793037;47,841214;DB Station und Service AG
8000563;SLCH;de:10044:8000563;Lebach;6,907231;49,408332;DB Station und Service AG
8000566;NAM;de:09361:19500;Amberg;11,862902;49,447616;DB Station und Service AG
8000569;EAML;de:05515:47600;Münster-Amelsbüren;7,598897;51,883662;DB Station und Service AG
8000571;ELPP;de:05974:11593;Lippstadt;8,348785;51,670687;DB Station und Service AG
8000575;NAMB;de:09676:2010;Amorbach;9,223147;49,645609;DB RegioNetz Infrastruktur GmbH
8000576;MAPF;de:09183:80492;Ampfing;12,410919;48,253949;DB Station und Service AG
8000577;TAM;de:08425:2551;Amstetten(Württ);9,872965;48,578328;DB Station und Service AG
8000578;HAMI;de:03241:3411;Hannover Anderten-Misburg;9,861109;52,369161;DB Station und Service AG
8000579;KANM;de:05111:18372;Angermund;6,781857;51,330748;DB Station und Service AG
8000580;FANG;de:06535:11179;Angersbach;9,44726;50,63077;DB Station und Service AG
8000582;RAN;de:07337:8054;Annweiler am Trifels;7,966149;49,205386;DB Station und Service AG
8000584;KANR;de:05166:21676;Anrath;6,45023;51,285536;DB Station und Service AG
8000585;SLN;de:07133:8180;Langenlonsheim;7,899887;49,901372;DB Station und Service AG
8000586;HLGW;de:03361:53589;Langwedel;9,194981;52,977881;DB Station und Service AG
8000588;NAWN;de:09573:5550;Anwanden;10,930396;49,411692;DB Station und Service AG
8000589;FAZ;de:06534:11078;Anzefahr;8,85959;50,845731;DB Station und Service AG
8000590;MAK;de:09277:80000;Anzenkirchen;13,021996;48,434739;DB RegioNetz Infrastruktur GmbH
8000595;EAPH;de:05558:17104;Nottuln-Appelhülsen;7,426334;51,892139;DB Station und Service AG
8000596;RAP,RAPP;de:08317:14120;Appenweier;7,97319;48,541461;DB Station und Service AG
8000597;EARE;de:05978:32834;Ardey;7,727176;51,481163;DB Station und Service AG
8000599;FAF;de:06533:11114;Arfurt(Lahn);8,211079;50,406403;DB Station und Service AG
8000601;KARL;de:05366:73301;Bad Münstereifel-Arloff;6,786608;50,597676;DB Station und Service AG
8000602;FARM;de:07331:8001;Armsheim;8,074113;49,808372;DB Station und Service AG
8000603;MANB;de:09174:6910;Arnbach;11,344044;48,34132;DB Station und Service AG
8000605;EARB;de:05958:60854;Arnsberg(Westf);8,067965;51,405662;DB Station und Service AG
8000606;NARG;de:09372:1009;Arnschwang;12,8116;49,274608;DB Station und Service AG
8000609;FAR;de:06635:205902;Bad Arolsen;8,997792;51,3816;DB RegioNetz Infrastruktur GmbH
8000611;KARS;de:05370:6208;Arsbeck;6,206563;51,152006;DB Station und Service AG
8000613;NAZ;de:09479:9590;Arzberg(Oberfr);12,197692;50,054633;DB Station und Service AG
8000615;FMK;de:06414:6903;Mainz-Kastel;8,283174;50,00658;DB Station und Service AG
8000618;NAHF;de:09661:99084;Aschaffenburg Hochschule;9,160416;49,974445;DB Station und Service AG
8000619;NASU;de:09661:1080;Aschaffenburg Süd;9,152586;49,968465;DB Station und Service AG
8000621;MASC;de:09187:40709;Aschau(Chiemgau);12,325564;47,779106;DB Station und Service AG
8000623;EASB;de:05558:16014;Ascheberg(Westf);7,600749;51,782991;DB Station und Service AG
8000624;HASD;de:03454:7918;Aschendorf;7,337153;53,052179;DB Station und Service AG
8000625;RASH;de:07332:1003;Asselheim;8,161602;49,57622;DB Station und Service AG
8000627;AASN;de:03353:57499;Ashausen;10,145564;53,368693;DB Station und Service AG
8000630;TAX;de:08118:7400;Asperg;9,147797;48,907359;DB Station und Service AG
8000631;RMF;de:08222:2331;Neu-Edingen/Friedrichsfeld;8,580125;49,44867;DB Station und Service AG
8000632;FAS;de:06440:11162;Assenheim(Oberhess);8,812462;50,304939;DB Station und Service AG
8000633;FAL;de:06532:11013;Aßlar;8,462756;50,588657;DB Station und Service AG
8000634;MAG;de:09175:4202;Aßling(Oberbay);11,993518;47,989491;DB Station und Service AG
8000635;FAH;de:06439:11035;Assmannshausen;7,867355;49,985324;DB Station und Service AG
8000638;EAT;de:05966:10250;Attendorn;7,908493;51,124644;DB Station und Service AG
8000640;NM;de:09676:1254;Miltenberg;9,248467;49,706481;DB RegioNetz Infrastruktur GmbH
8000643;RWSA;de:08216:32830;Au im Murgtal;8,362349;48,718867;Albtal-Verkehrs-Gesellschaft mbH
8000644;KMO;de:05170:36308;Moers;6,641535;51,451147;DB Station und Service AG
8000647;EAWN;de:05970:10252;Aue-Wingeshausen;8,290085;51,051785;DB Station und Service AG
8000649;RACH;de:08225:8206;Auerbach(b Mosbach, Baden);9,223276;49,399563;DB Station und Service AG
8000651;SAM;de:10041:8000651;Auersmacher;7,044803;49,143343;DB Station und Service AG
8000652;FKIR;de:07333:5566;Kirchheimbolanden;8,016526;49,668545;RP Eisenbahn GmbH
8000653;MAFE;de:09177:3270;Aufhausen(b Erding);11,894375;48,274365;DB Station und Service AG
8000655;TAUF;de:08136:4244;Aufhausen(Württ);10,317193;48,85613;DB Station und Service AG
8000657;RAUG;de:08315:6642;Auggen;7,586788;47,789949;DB Station und Service AG
8000658;MAHA;de:09761:111;Augsburg Haunstetterstraße;10,900985;48,355285;DB Station und Service AG
8000659;MAGM;de:09761:600;Augsburg Messe;10,886086;48,338684;DB Station und Service AG
8000660;MAMS;de:09761:120;Augsburg Morellstr.;10,892948;48,355089;DB Station und Service AG
